,level_0,index,country,cowcc,year,risk,level,explore,pursue,acquire,gdpcap,g2,industry1,rivalry,disputes,allies,democracy,democratization,percentdems,openness,liberalization,iso2c,iso3c,region,log_gdpcap,log_g2
6525,6525,7358,Mongolia,712,1966,21,0,0,0,0,829,687241,0,0,0,1,-7,0,22.83,25.209999,4.8499999,MN,MNG,Eastern Asia,6.721425701,13.44044177
6526,6526,7359,Mongolia,712,1967,22,0,0,0,0,853,727609,0,0,0,1,-7,0,22.66,27.08,8.3100004,MN,MNG,Eastern Asia,6.749931194,13.49752047
6527,6527,7360,Mongolia,712,1968,23,0,0,0,0,880,774400,0,0,0,1,-7,0,22.9,26.25,3.05,MN,MNG,Eastern Asia,6.781057626,13.55984511
6528,6528,7361,Mongolia,712,1969,24,0,0,0,0,906,820836,0,0,0,1,-7,0,23.66,24.92,1.89,MN,MNG,Eastern Asia,6.81014245,13.61807983
6529,6529,7362,Mongolia,712,1970,25,0,0,0,0,933,870489,0,0,0,1,-7,0,24.059999,24.67,-0.54000002,MN,MNG,Eastern Asia,6.839476438,13.67681155
6530,6530,7363,Mongolia,712,1971,26,0,0,0,0,961,923521,0,0,0,1,-7,0,22.790001,23.74,-3.3299999,MN,MNG,Eastern Asia,6.869014451,13.7359499
6531,6531,7364,Mongolia,712,1972,27,0,0,0,0,990,980100,0,0,0,1,-7,0,23.360001,29.309999,3.0599999,MN,MNG,Eastern Asia,6.898714534,13.79541091
6532,6532,7365,Mongolia,712,1973,28,0,0,0,0,1019,1038361,0,0,0,1,-7,0,24.82,36.349998,11.43,MN,MNG,Eastern Asia,6.927557906,13.85315503
6533,6533,7366,Mongolia,712,1974,29,0,0,0,0,1050,1102500,0,0,0.2,1,-7,0,25.360001,37.75,13.09,MN,MNG,Eastern Asia,6.957497371,13.91309179
6534,6534,7367,Mongolia,712,1975,30,0,0,0,0,1081,1168561,0,0,0.2,1,-7,0,25.35,41.290001,17.540001,MN,MNG,Eastern Asia,6.986566459,13.97128449
6535,6535,7368,Mongolia,712,1976,31,0,0,0,0,1113,1238769,0,0,0.2,1,-7,0,26.059999,47.299999,17.99,MN,MNG,Eastern Asia,7.01571242,14.02962951
6536,6536,7369,Mongolia,712,1977,32,0,0,0,0,1147,1315609,0,0,0.2,1,-7,0,26.059999,50.279999,13.94,MN,MNG,Eastern Asia,7.045776577,14.08981099
6537,6537,7370,Mongolia,712,1978,33,0,0,0,0,1182,1397124,0,0,0.2,1,-7,0,26.059999,55.630001,17.879999,MN,MNG,Eastern Asia,7.075808864,14.14992711
6538,6538,7371,Mongolia,712,1979,34,0,0,0,0,1217,1481089,0,0,0,1,-7,0,26.76,55.900002,14.61,MN,MNG,Eastern Asia,7.104965448,14.20828886
6539,6539,7372,Mongolia,712,1980,35,0,0,0,0,1254,1572516,0,0,0,1,-7,0,26.059999,59.900002,12.6,MN,MNG,Eastern Asia,7.134890852,14.26818808
6540,6540,7373,Mongolia,712,1981,36,0,0,0,0,1322,1747684,0,0,0,1,-7,0,25.35,57.040001,6.7600002,MN,MNG,Eastern Asia,7.187657164,14.37380261
6541,6541,7374,Mongolia,712,1982,37,0,0,0,0,1393,1940449,0,0,0,1,-7,0,26.059999,63.200001,7.5599999,MN,MNG,Eastern Asia,7.239932591,14.47843046
6542,6542,7375,Mongolia,712,1983,38,0,0,0,0,1434,2056356,0,0,0,1,-7,0,26.76,63.189999,7.3000002,MN,MNG,Eastern Asia,7.268920128,14.53644653
6543,6543,7376,Mongolia,712,1984,39,0,0,0,0,1478,2184484,0,0,0,1,-7,0,26.76,57.450001,-2.45,MN,MNG,Eastern Asia,7.299121463,14.59689066
6544,6544,7377,Mongolia,712,1985,40,0,0,0,0,1520,2310400,0,0,0,1,-7,0,27.459999,47.27,-9.7700005,MN,MNG,Eastern Asia,7.327123292,14.65293166
6545,6545,7378,Mongolia,712,1986,41,0,0,0,0,1617,2614689,0,0,0,1,-7,0,27.459999,40.150002,-23.049999,MN,MNG,Eastern Asia,7.388946098,14.7766561
6546,6546,7379,Mongolia,712,1987,42,0,0,0,0,1629,2653641,0,0,0,1,-7,0,27.459999,36.139999,-27.059999,MN,MNG,Eastern Asia,7.396335294,14.79144359
6547,6547,7380,Mongolia,712,1988,43,0,0,0,0,1665,2772225,0,0,0,1,-7,0,28.870001,29.860001,-27.59,MN,MNG,Eastern Asia,7.418180823,14.83516117
6548,6548,7381,Mongolia,712,1989,44,0,0,0,0,1664,2768896,0,0,0,1,-7,0,30.280001,23.02,-24.25,MN,MNG,Eastern Asia,7.417580402,14.8339596
6549,6549,7382,Mongolia,712,1990,45,0,0,0,0,1580,2496400,0,0,0,1,2,9,34.029999,20.379999,-19.76,MN,MNG,Eastern Asia,7.365812837,14.73036065
6550,6550,7383,Mongolia,712,1991,46,0,0,0,0,1400,1960000,0,0,0,0,2,9,32.91,17.389999,-18.74,MN,MNG,Eastern Asia,7.244941546,14.48845554
6551,6551,7384,Mongolia,712,1992,47,0,0,0,0,1240,1537600,0,0,0,0,9,16,34.810001,18.540001,-11.33,MN,MNG,Eastern Asia,7.123672785,14.24573397
6552,6552,7385,Mongolia,712,1993,48,0,0,0,0,1179,1390041,0,0,0,0,9,16,35,13.32,-9.6899996,MN,MNG,Eastern Asia,7.073269717,14.14484452
6553,6553,7386,Mongolia,712,1994,49,0,0,0,0,1184,1401856,0,0,0,0,9,16,35,13.8,-6.5799999,MN,MNG,Eastern Asia,7.077498054,14.15330834
6554,6554,7387,Mongolia,712,1995,50,0,0,0,0,1236,1527696,0,0,0,0,9,7,35.220001,21.24,3.8499999,MN,MNG,Eastern Asia,7.120444372,14.23927193
6555,6555,7388,Mongolia,712,1996,51,0,0,0,0,1243,1545049,0,0,0,0,10,8,37.110001,26.950001,8.4200001,MN,MNG,Eastern Asia,7.126087273,14.25056683
6556,6556,7389,Mongolia,712,1997,52,0,0,0,0,1273,1620529,0,0,0,0,10,1,35.849998,26.950001,13.63,MN,MNG,Eastern Asia,7.149916836,14.29826381
6557,6557,7390,Mongolia,712,1998,53,0,0,0,0,1297,1682209,0,0,0,0,10,1,35.849998,26.950001,13.15,MN,MNG,Eastern Asia,7.168579897,14.33561896
6558,6558,7391,Mongolia,712,1999,54,0,0,0,0,1323,1750329,0,0,0.2,0,10,1,31.450001,26.950001,5.71,MN,MNG,Eastern Asia,7.188412736,14.3753149
6559,6559,7392,Mongolia,712,2000,55,0,0,0,0,1346,1811716,0,0,0.2,0,10,1,31.450001,26.950001,0,MN,MNG,Eastern Asia,7.205635176,14.40978557
6561,6561,7394,Taiwan,713,1950,1,0,0,0,0,997,994009,0,1,4,0,-8,0,29.629999,25.09,0,TW,TWN,Eastern Asia,6.905753276,13.80950255
6562,6562,7395,Taiwan,713,1951,2,0,0,0,0,997,994009,0,1,3.5,0,-8,0,29.27,25.09,0,TW,TWN,Eastern Asia,6.905753276,13.80950255
6563,6563,7396,Taiwan,713,1952,3,0,0,0,0,1078,1162084,0,1,3.333333,0,-8,0,32.93,22.17,-2.9200001,TW,TWN,Eastern Asia,6.983789965,13.96572636
6564,6564,7397,Taiwan,713,1953,4,0,0,0,0,1141,1301881,0,1,4.25,0,-8,0,31.33,22.450001,-2.6400001,TW,TWN,Eastern Asia,7.04053639,14.07932147
6565,6565,7398,Taiwan,713,1954,5,0,0,0,0,1209,1461681,0,1,4,1,-8,0,31.4,21.33,-3.76,TW,TWN,Eastern Asia,7.098375639,14.19509839
6566,6566,7399,Taiwan,713,1955,6,0,0,0,0,1260,1587600,0,1,4,1,-8,0,31.030001,20.83,-4.2600002,TW,TWN,Eastern Asia,7.139660336,14.27773463
6567,6567,7400,Taiwan,713,1956,7,0,0,0,0,1279,1635841,0,1,4,1,-8,0,31.82,24.93,2.76,TW,TWN,Eastern Asia,7.154615357,14.30766821
6568,6568,7401,Taiwan,713,1957,8,0,0,0,0,1330,1768900,0,1,3.5999999,1,-8,0,32.580002,24.48,2.03,TW,TWN,Eastern Asia,7.193685818,14.38586901
6569,6569,7402,Taiwan,713,1958,9,0,0,0,0,1374,1887876,0,1,2.5999999,1,-8,0,28.889999,27.23,5.9000001,TW,TWN,Eastern Asia,7.22620901,14.45096348
6570,6570,7403,Taiwan,713,1959,10,0,0,0,0,1430,2044900,0,1,2.2,1,-8,0,29.030001,33.619999,12.79,TW,TWN,Eastern Asia,7.26612878,14.53085994
6571,6571,7404,Taiwan,713,1960,11,0,0,0,0,1468,2155024,0,1,1.4,1,-8,0,25.889999,30.530001,5.5999999,TW,TWN,Eastern Asia,7.292337176,14.58331288
6572,6572,7405,Taiwan,713,1961,12,0,0,0,0,1525,2325625,0,1,1,1,-8,0,25.219999,35.080002,10.6,TW,TWN,Eastern Asia,7.330405212,14.65949981
6573,6573,7406,Taiwan,713,1962,13,0,0,0,0,1597,2550409,0,1,1,1,-8,0,25.219999,32.549999,5.3200002,TW,TWN,Eastern Asia,7.376508126,14.75176469
6574,6574,7407,Taiwan,713,1963,14,0,0,0,0,1697,2879809,1,1,0.80000001,1,-8,0,25.219999,36.990002,3.3699999,TW,TWN,Eastern Asia,7.437206367,14.87323488
6575,6575,7408,Taiwan,713,1964,15,0,0,0,0,1849,3418801,1,1,0.80000001,1,-8,0,21.950001,39.200001,8.6599998,TW,TWN,Eastern Asia,7.522940918,15.04480076
6576,6576,7409,Taiwan,713,1965,16,0,0,0,0,1998,3992004,1,1,1.2,1,-8,0,22.58,41.66,6.5799999,TW,TWN,Eastern Asia,7.600402335,15.19980417
6577,6577,7410,Taiwan,713,1966,17,0,0,0,0,2117,4481689,1,1,1.4,1,-8,0,22.83,43.400002,10.85,TW,TWN,Eastern Asia,7.658227526,15.31551077
6578,6578,7411,Taiwan,713,1967,18,1,1,0,0,2278,5189284,1,1,1.4,1,-8,0,22.66,46.330002,9.3400002,TW,TWN,Eastern Asia,7.731492029,15.46210648
6589,6589,7422,Taiwan,713,1978,29,0,0,0,0,5265,27700000,1,1,0.2,1,-7,1,26.059999,98.190002,2.47,TW,TWN,Eastern Asia,8.56902634,17.13694301
6590,6590,7423,Taiwan,713,1979,30,0,0,0,0,5573,31100000,1,1,0,1,-7,1,26.76,105.61,23.07,TW,TWN,Eastern Asia,8.625868208,17.25271841
6591,6591,7424,Taiwan,713,1980,31,0,0,0,0,5850,34200000,1,1,0,0,-7,0,26.059999,106.24,13.44,TW,TWN,Eastern Asia,8.674367866,17.34773623
6592,6592,7425,Taiwan,713,1981,32,0,0,0,0,6105,37300000,1,1,0,0,-7,0,25.35,101.8,8.9099998,TW,TWN,Eastern Asia,8.717027173,17.43450391
6593,6593,7426,Taiwan,713,1982,33,0,0,0,0,6231,38800000,1,1,0,0,-7,0,26.059999,95.260002,-2.9300001,TW,TWN,Eastern Asia,8.737452588,17.47393083
6594,6594,7427,Taiwan,713,1983,34,0,0,0,0,6673,44500000,1,1,0,0,-7,0,26.76,97.290001,-8.3199997,TW,TWN,Eastern Asia,8.805974659,17.61099977
6595,6595,7428,Taiwan,713,1984,35,0,0,0,0,7259,52700000,1,1,0,0,-7,0,26.76,101.67,-4.5700002,TW,TWN,Eastern Asia,8.890135108,17.78012603
6596,6596,7429,Taiwan,713,1985,36,0,0,0,0,7530,56700000,1,1,0,0,-7,0,27.459999,94.739998,-7.0700002,TW,TWN,Eastern Asia,8.926783114,17.85328479
6597,6597,7430,Taiwan,713,1986,37,0,0,0,0,8323,69300000,1,1,0.2,0,-7,0,27.459999,96.019997,0.75999999,TW,TWN,Eastern Asia,9.026898188,18.05395548
6598,6598,7431,Taiwan,713,1987,38,1,1,0,0,9262,85800000,1,1,0.40000001,0,-1,6,27.459999,97.129997,-0.15000001,TW,TWN,Eastern Asia,9.133783249,18.26752958
6614,6614,7447,"Korea, North",731,1950,2,0,0,0,0,913,833569,0,1,1,0,-7,0,29.629999,0.70999998,0.88,KP,PRK,Eastern Asia,6.817830571,13.63347296
6615,6615,7448,"Korea, North",731,1951,3,0,0,0,0,840,705600,0,1,1,0,-7,0,29.27,1.58,0.88,KP,PRK,Eastern Asia,6.73459166,13.4668052
6616,6616,7449,"Korea, North",731,1952,4,0,0,0,0,893,797449,0,1,1,0,-7,0,32.93,1.92,1.21,KP,PRK,Eastern Asia,6.795705775,13.58917442
6617,6617,7450,"Korea, North",731,1953,5,0,0,0,0,1145,1311025,0,1,1,0,-7,0,31.33,4.04,3.3299999,KP,PRK,Eastern Asia,7.044032897,14.08632059
6618,6618,7451,"Korea, North",731,1954,6,0,0,0,0,1201,1442401,0,1,1,0,-7,0,31.4,6.96,6.25,KP,PRK,Eastern Asia,7.091742115,14.18182034
6619,6619,7452,"Korea, North",731,1955,7,0,0,0,0,1249,1560001,0,1,1,0,-7,0,31.030001,9.6199999,8.04,KP,PRK,Eastern Asia,7.13089883,14.26019766
6620,6620,7453,"Korea, North",731,1956,8,0,0,0,0,1228,1507984,0,1,1,0,-8,-1,31.82,14.06,12.15,KP,PRK,Eastern Asia,7.11395611,14.22628488
6621,6621,7454,"Korea, North",731,1957,9,0,0,0,0,1288,1658944,0,1,0.80000001,0,-8,-1,32.580002,13.7,9.6599998,KP,PRK,Eastern Asia,7.161622003,14.32169242
6622,6622,7455,"Korea, North",731,1958,10,0,0,0,0,1318,1737124,0,1,1,0,-8,-1,28.889999,13.96,7,KP,PRK,Eastern Asia,7.184629153,14.36774201
6623,6623,7456,"Korea, North",731,1959,11,0,0,0,0,1328,1763584,0,1,1.2,0,-8,-1,29.030001,17.709999,8.0900002,KP,PRK,Eastern Asia,7.192182059,14.38285923
6624,6624,7457,"Korea, North",731,1960,12,0,0,0,0,1310,1716100,0,1,1.4,0,-8,-1,25.889999,15.19,1.12,KP,PRK,Eastern Asia,7.178545484,14.35556542
6625,6625,7458,"Korea, North",731,1961,13,0,0,0,0,1332,1774224,0,1,1.6,1,-8,0,25.219999,15.95,2.25,KP,PRK,Eastern Asia,7.19518732,14.38887427
6626,6626,7459,"Korea, North",731,1962,14,0,0,0,0,1330,1768900,1,1,2,1,-8,0,25.219999,17.299999,3.3399999,KP,PRK,Eastern Asia,7.193685818,14.38586901
6627,6627,7460,"Korea, North",731,1963,15,0,0,0,0,1406,1976836,1,1,2,1,-8,0,25.219999,17.66,-0.050000001,KP,PRK,Eastern Asia,7.249215057,14.49700865
6628,6628,7461,"Korea, North",731,1964,16,0,0,0,0,1485,2205225,1,1,2.4000001,1,-8,0,21.950001,17.719999,2.53,KP,PRK,Eastern Asia,7.303843225,14.60634056
6629,6629,7462,"Korea, North",731,1965,17,1,1,0,0,1535,2356225,1,1,2.5999999,1,-8,0,22.58,18.799999,2.8499999,KP,PRK,Eastern Asia,7.336936914,14.67257174
6667,6667,7500,"Korea, South",732,1950,2,0,0,0,0,1392,1937664,0,1,2,0,-3,0,29.629999,6.1199999,1.0700001,KR,KOR,Eastern Asia,7.239214974,14.4769942
6668,6668,7501,"Korea, South",732,1951,3,0,0,0,0,1392,1937664,0,1,2,0,-3,0,29.27,7.1900001,1.0700001,KR,KOR,Eastern Asia,7.239214974,14.4769942
6669,6669,7502,"Korea, South",732,1952,4,0,0,0,0,1392,1937664,0,1,2,0,-4,-1,32.93,8.2200003,2.0899999,KR,KOR,Eastern Asia,7.239214974,14.4769942
6670,6670,7503,"Korea, South",732,1953,5,0,0,0,0,1392,1937664,0,1,2.5,1,-4,-1,31.33,11.73,5.6100001,KR,KOR,Eastern Asia,7.239214974,14.4769942
6671,6671,7504,"Korea, South",732,1954,6,0,0,0,0,1418,2010724,0,1,2.8,1,-4,-1,31.4,8.5100002,2.3900001,KR,KOR,Eastern Asia,7.257707677,14.51400591
6672,6672,7505,"Korea, South",732,1955,7,0,0,0,0,1530,2340900,0,1,3,1,-4,-1,31.030001,11.62,4.4299998,KR,KOR,Eastern Asia,7.333676396,14.66604646
6673,6673,7506,"Korea, South",732,1956,8,0,0,0,0,1533,2350089,0,1,2.8,1,-4,-1,31.82,14.66,6.4400001,KR,KOR,Eastern Asia,7.335633982,14.66996418
6674,6674,7507,"Korea, South",732,1957,9,0,0,0,0,1617,2614689,0,1,2.4000001,1,-4,0,32.580002,13.66,1.9299999,KR,KOR,Eastern Asia,7.388946098,14.7766561
6675,6675,7508,"Korea, South",732,1958,10,0,0,0,0,1611,2595321,0,1,2,1,-4,0,28.889999,12.94,4.4299998,KR,KOR,Eastern Asia,7.385230923,14.76922115
6676,6676,7509,"Korea, South",732,1959,11,1,1,0,0,1591,2531281,0,1,2.2,1,-4,0,29.030001,13.05,1.4299999,KR,KOR,Eastern Asia,7.372746366,14.74423645
6696,6696,7529,"Korea, South",732,1979,31,0,0,0,0,5049,25500000,1,1,1.6,1,-8,0,26.76,61.16,-1.78,KR,KOR,Eastern Asia,8.527143522,17.05418905
6697,6697,7530,"Korea, South",732,1980,32,0,0,0,0,4829,23300000,1,1,1.6,1,-8,0,26.059999,73.32,10.33,KR,KOR,Eastern Asia,8.482601747,16.96396396
6698,6698,7531,"Korea, South",732,1981,33,0,0,0,0,5059,25600000,1,1,1.4,1,-6,2,25.35,75.540001,12.91,KR,KOR,Eastern Asia,8.529121762,17.05810295
6699,6699,7532,"Korea, South",732,1982,34,0,0,0,0,5350,28600000,1,1,1.4,1,-6,2,26.059999,70.400002,8.8999996,KR,KOR,Eastern Asia,8.585038738,17.16891731
6700,6700,7533,"Korea, South",732,1983,35,0,0,0,0,5848,34200000,1,1,1.4,1,-6,2,26.76,68.550003,7.3899999,KR,KOR,Eastern Asia,8.674025985,17.34773623
6701,6701,7534,"Korea, South",732,1984,36,0,0,0,0,6264,39200000,1,1,1.4,1,-6,2,26.76,68.629997,-4.6999998,KR,KOR,Eastern Asia,8.742733867,17.48418733
6702,6702,7535,"Korea, South",732,1985,37,0,0,0,0,6600,43600000,1,1,1.6,1,-6,2,27.459999,65.029999,-10.51,KR,KOR,Eastern Asia,8.794976432,17.59056773
6703,6703,7536,"Korea, South",732,1986,38,0,0,0,0,7245,52500000,1,1,1.8,1,-6,0,27.459999,68.07,-2.3399999,KR,KOR,Eastern Asia,8.888204871,17.77632375
6704,6704,7537,"Korea, South",732,1987,39,0,0,0,0,7969,63500000,1,1,1.6,1,1,7,27.459999,71.669998,3.1199999,KR,KOR,Eastern Asia,8.983439772,17.96655048
6705,6705,7538,"Korea, South",732,1988,40,0,0,0,0,8732,76200000,1,1,1.2,1,6,12,28.870001,67.989998,-0.63999999,KR,KOR,Eastern Asia,9.074864232,18.14887203
6706,6706,7539,"Korea, South",732,1989,41,0,0,0,0,9202,84700000,1,1,1.2,1,6,12,30.280001,61.98,-3.05,KR,KOR,Eastern Asia,9.127284797,18.25462617
6707,6707,7540,"Korea, South",732,1990,42,0,0,0,0,9958,99200000,1,1,0.80000001,1,6,12,34.029999,59.349998,-8.71,KR,KOR,Eastern Asia,9.206231944,18.41264858
6708,6708,7541,"Korea, South",732,1991,43,0,0,0,0,10802,117000000,1,1,0.60000002,1,6,12,32.91,57.720001,-13.95,KR,KOR,Eastern Asia,9.287579152,18.5776845
6709,6709,7542,"Korea, South",732,1992,44,0,0,0,0,11246,126000000,1,1,0.60000002,1,6,5,34.810001,56.790001,-11.2,KR,KOR,Eastern Asia,9.327856705,18.65179247
6710,6710,7543,"Korea, South",732,1993,45,0,0,0,0,11723,137000000,1,1,1,1,6,0,35,55.029999,-6.9499998,KR,KOR,Eastern Asia,9.369393302,18.73549149
6711,6711,7544,"Korea, South",732,1994,46,0,0,0,0,12585,158000000,1,1,1.2,1,6,0,35,56.790001,-2.5699999,KR,KOR,Eastern Asia,9.440340364,18.8781056
6712,6712,7545,"Korea, South",732,1995,47,0,0,0,0,13552,184000000,1,1,1.2,1,6,0,35.220001,61.880001,4.1599998,KR,KOR,Eastern Asia,9.514363204,19.03044632
6713,6713,7546,"Korea, South",732,1996,48,0,0,0,0,14320,205000000,1,1,1.2,1,6,0,37.110001,63.119999,6.3200002,KR,KOR,Eastern Asia,9.56948227,19.13852054
6714,6714,7547,"Korea, South",732,1997,49,0,0,0,0,14786,219000000,1,1,1,1,6,0,35.849998,70.470001,15.45,KR,KOR,Eastern Asia,9.601503695,19.20458229
6715,6715,7548,"Korea, South",732,1998,50,0,0,0,0,13435,180000000,1,1,0.60000002,1,8,2,35.849998,85.989998,29.200001,KR,KOR,Eastern Asia,9.505692951,19.00846741
6716,6716,7549,"Korea, South",732,1999,51,0,0,0,0,14813,219000000,1,1,0.60000002,1,8,2,31.450001,77.82,15.94,KR,KOR,Eastern Asia,9.603327959,19.20458229
6717,6717,7550,"Korea, South",732,2000,52,0,0,0,0,15882,252000000,1,1,0.80000001,1,8,2,31.450001,87.18,24.059999,KR,KOR,Eastern Asia,9.673004634,19.34493965
6725,6725,7558,Japan,740,1952,7,0,0,0,0,2884,8317456,1,1,0,1,10,0,32.93,22.190001,4.3499999,JP,JPN,Eastern Asia,7.967280179,15.93386712
6726,6726,7559,Japan,740,1953,8,0,0,0,0,3028,9168784,1,1,1.5,1,10,0,31.33,21.440001,3.6099999,JP,JPN,Eastern Asia,8.015987811,16.03131534
6727,6727,7560,Japan,740,1954,9,0,0,0,0,3147,9903609,1,1,2.333333,1,10,0,31.4,20.209999,2.3800001,JP,JPN,Eastern Asia,8.05452261,16.1084099
6728,6728,7561,Japan,740,1955,10,0,0,0,0,3330,11100000,1,1,2.5,1,10,0,31.030001,20,-4.8800001,JP,JPN,Eastern Asia,8.111027838,16.22245576
6729,6729,7562,Japan,740,1956,11,0,0,0,0,3523,12400000,1,1,2.2,1,10,0,31.82,22.65,0.46000001,JP,JPN,Eastern Asia,8.167351987,16.33320711
6730,6730,7563,Japan,740,1957,12,0,0,0,0,3733,13900000,1,1,2.4000001,1,10,0,32.580002,24.040001,2.5999999,JP,JPN,Eastern Asia,8.225235324,16.44739947
6731,6731,7564,Japan,740,1958,13,0,0,0,0,3877,15000000,1,1,2.4000001,1,10,0,28.889999,19.77,-0.44,JP,JPN,Eastern Asia,8.263074836,16.52356083
6732,6732,7565,Japan,740,1959,14,0,0,0,0,4180,17500000,1,1,2.4000001,1,10,0,29.030001,20.799999,0.80000001,JP,JPN,Eastern Asia,8.338305731,16.6777115
6733,6733,7566,Japan,740,1960,15,0,0,0,0,4657,21700000,1,1,2.5999999,1,10,0,25.889999,20.67,-1.97,JP,JPN,Eastern Asia,8.44634145,16.89282286
6734,6734,7567,Japan,740,1961,16,0,0,0,0,5188,26900000,1,1,3.4000001,1,10,0,25.219999,19.9,-4.1399999,JP,JPN,Eastern Asia,8.554296279,17.10763688
6735,6735,7568,Japan,740,1962,17,0,0,0,0,5586,31200000,1,1,3.5999999,1,10,0,25.219999,18.4,-1.37,JP,JPN,Eastern Asia,8.628197749,17.25592868
6736,6736,7569,Japan,740,1963,18,0,0,0,0,6009,36100000,1,1,3.5999999,1,10,0,25.219999,18.6,-2.2,JP,JPN,Eastern Asia,8.701180028,17.40180345
6737,6737,7570,Japan,740,1964,19,0,0,0,0,6631,44000000,1,1,3.2,1,10,0,21.950001,18.91,-1.77,JP,JPN,Eastern Asia,8.799661697,17.59970021
6738,6738,7571,Japan,740,1965,20,0,0,0,0,6917,47800000,1,1,2.8,1,10,0,22.58,19.360001,-0.54000002,JP,JPN,Eastern Asia,8.841881989,17.68253622
6739,6739,7572,Japan,740,1966,21,0,0,0,0,7584,57500000,1,1,2,1,10,0,22.83,19.309999,0.91000003,JP,JPN,Eastern Asia,8.933927892,17.86729552
6740,6740,7573,Japan,740,1967,22,0,0,0,0,8358,69900000,1,1,1.8,1,10,0,22.66,18.82,0.22,JP,JPN,Eastern Asia,9.031094082,18.06257622
6741,6741,7574,Japan,740,1968,23,0,0,0,0,9411,88600000,1,1,1.4,1,10,0,22.9,18.82,-0.079999998,JP,JPN,Eastern Asia,9.14974075,18.29964243
6742,6742,7575,Japan,740,1969,24,0,0,0,0,10356,107000000,1,1,1.2,1,10,0,23.66,19.219999,-0.13,JP,JPN,Eastern Asia,9.245417899,18.4883394
6743,6743,7576,Japan,740,1970,25,0,0,0,0,11396,130000000,1,1,0.80000001,1,10,0,24.059999,20.049999,0.74000001,JP,JPN,Eastern Asia,9.341105442,18.68304502
6744,6744,7577,Japan,740,1971,26,0,0,0,0,11790,139000000,1,1,0.60000002,1,10,0,22.790001,20.42,1.59,JP,JPN,Eastern Asia,9.375091808,18.7499845
6745,6745,7578,Japan,740,1972,27,0,0,0,0,12620,159000000,1,1,0.40000001,1,10,0,23.360001,18.6,-0.22,JP,JPN,Eastern Asia,9.443117372,18.88441477
6746,6746,7579,Japan,740,1973,28,0,0,0,0,13326,178000000,1,1,0.2,1,10,0,24.82,19.77,0.55000001,JP,JPN,Eastern Asia,9.497547332,18.99729411
6747,6747,7580,Japan,740,1974,29,0,0,0,0,12954,168000000,1,1,0,1,10,0,25.360001,27.57,7.5100002,JP,JPN,Eastern Asia,9.469237093,18.93947454
6748,6748,7581,Japan,740,1975,30,0,0,0,0,13146,173000000,1,1,0.2,1,10,0,25.35,25.200001,4.79,JP,JPN,Eastern Asia,9.483948875,18.96880216
6749,6749,7582,Japan,740,1976,31,0,0,0,0,13523,183000000,1,1,0.40000001,1,10,0,26.059999,25.950001,7.3499999,JP,JPN,Eastern Asia,9.512221164,19.02499672
6750,6750,7583,Japan,740,1977,32,0,0,0,0,13980,195000000,1,1,0.80000001,1,10,0,26.059999,24.219999,4.4400001,JP,JPN,Eastern Asia,9.545454544,19.08851012
6751,6751,7584,Japan,740,1978,33,0,0,0,0,14584,213000000,1,1,1.2,1,10,0,26.059999,20.219999,-7.3499999,JP,JPN,Eastern Asia,9.587748882,19.17680273
6752,6752,7585,Japan,740,1979,34,0,0,0,0,15257,233000000,1,1,1.4,1,10,0,26.76,23.709999,-1.49,JP,JPN,Eastern Asia,9.632859235,19.26654902
6753,6753,7586,Japan,740,1980,35,0,0,0,0,15634,244000000,1,1,1.2,1,10,0,26.059999,27.9,1.9400001,JP,JPN,Eastern Asia,9.65726727,19.31267879
6754,6754,7587,Japan,740,1981,36,0,0,0,0,15971,255000000,1,1,1,1,10,0,25.35,28.26,4.0500002,JP,JPN,Eastern Asia,9.678592468,19.35677411
6755,6755,7588,Japan,740,1982,37,0,0,0,0,16336,267000000,1,1,1.4,1,10,0,26.059999,27.93,7.71,JP,JPN,Eastern Asia,9.701187753,19.40275922
6756,6756,7589,Japan,740,1983,38,0,0,0,0,16577,275000000,1,1,1.2,1,10,0,26.76,25.700001,1.98,JP,JPN,Eastern Asia,9.715831794,19.43228166
6757,6757,7590,Japan,740,1984,39,0,0,0,0,17114,293000000,1,1,1.2,1,10,0,26.76,26.82,-1.0700001,JP,JPN,Eastern Asia,9.747710551,19.49568317
6758,6758,7591,Japan,740,1985,40,0,0,0,0,17781,316000000,1,1,1.2,1,10,0,27.459999,24.959999,-3.3,JP,JPN,Eastern Asia,9.785941989,19.57125277
6759,6759,7592,Japan,740,1986,41,0,0,0,0,18191,331000000,1,1,1.2,1,10,0,27.459999,18.43,-9.5,JP,JPN,Eastern Asia,9.808737216,19.61762894
6760,6760,7593,Japan,740,1987,42,0,0,0,0,18929,358000000,1,1,0.60000002,1,10,0,27.459999,17.370001,-8.3299999,JP,JPN,Eastern Asia,9.848503244,19.69604355
6761,6761,7594,Japan,740,1988,43,0,0,0,0,20121,405000000,1,1,0.60000002,1,10,0,28.870001,17.459999,-9.3599997,JP,JPN,Eastern Asia,9.909569023,19.81939763
6762,6762,7595,Japan,740,1989,44,0,0,0,0,21109,446000000,1,1,0.40000001,1,10,0,30.280001,19.120001,-5.8400002,JP,JPN,Eastern Asia,9.957502141,19.91582951
6763,6763,7596,Japan,740,1990,45,0,0,0,0,22195,493000000,1,1,0.40000001,1,10,0,34.029999,19.809999,1.38,JP,JPN,Eastern Asia,10.00766737,20.01601973
